[rosmaster.main][INFO] 2019-08-06 18:11:08,145: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-08-06 18:11:08,145: Starting ROS Master Node
[rosmaster.master][INFO] 2019-08-06 18:11:08,447: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,448: +PARAM [/map_server/frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,448: +PARAM [/move_base/global_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,449: +PARAM [/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,449: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,450: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,451: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,451: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,451: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,452: +PARAM [/move_base/TrajectoryPlannerROS/max_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,453: +PARAM [/amazon_warehouse_robot/cmd_vel_mux/yaml_cfg_file] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,454: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,454: +PARAM [/move_base/local_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,455: +SUB [/rosout] /rosout http://10.1.199.229:44921/
[rosmaster.master][INFO] 2019-08-06 18:11:08,455: +PARAM [/move_base/local_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,455: +PARAM [/move_base/local_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,456: +PARAM [/move_base/global_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,456: +PARAM [/amcl/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,456: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,456: +PARAM [/move_base/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,456: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,456: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,456: +PARAM [/move_base/local_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,457: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,457: +PARAM [/move_base/local_costmap/planner_patiente] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,457: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,457: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,457: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,457: +PARAM [/move_base/global_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,457: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:11:08,520: +PUB [/rosout] /map_server http://10.1.199.229:42141/
[rosmaster.master][INFO] 2019-08-06 18:11:08,521: +SERVICE [/map_server/get_loggers] /map_server http://10.1.199.229:42141/
[rosmaster.master][INFO] 2019-08-06 18:11:08,522: +SERVICE [/map_server/set_logger_level] /map_server http://10.1.199.229:42141/
[rosmaster.master][INFO] 2019-08-06 18:11:08,529: +PUB [/rosout] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:35657/
[rosmaster.master][INFO] 2019-08-06 18:11:08,530: +SERVICE [/amazon_warehouse_robot/base_to_laser_main/get_loggers] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:35657/
[rosmaster.master][INFO] 2019-08-06 18:11:08,531: +SUB [/clock] /map_server http://10.1.199.229:42141/
[rosmaster.master][INFO] 2019-08-06 18:11:08,532: +SERVICE [/amazon_warehouse_robot/base_to_laser_main/set_logger_level] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:35657/
[rosmaster.master][INFO] 2019-08-06 18:11:08,540: +SUB [/clock] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:35657/
[rosmaster.master][INFO] 2019-08-06 18:11:08,541: +PUB [/tf] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:35657/
[rosmaster.master][INFO] 2019-08-06 18:11:08,546: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/']
[rosmaster.master][INFO] 2019-08-06 18:11:08,548: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:11:08,549: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/']
[rosmaster.master][INFO] 2019-08-06 18:11:08,549: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:11:08,557: +PUB [/rosout] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:33737/
[rosmaster.master][INFO] 2019-08-06 18:11:08,558: +PUB [/rosout] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,559: +SERVICE [/amazon_warehouse_robot/cmd_vel_mux/get_loggers] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:33737/
[rosmaster.master][INFO] 2019-08-06 18:11:08,560: +SERVICE [/amcl/get_loggers] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,561: +SERVICE [/amazon_warehouse_robot/cmd_vel_mux/set_logger_level] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:33737/
[rosmaster.master][INFO] 2019-08-06 18:11:08,562: +SERVICE [/amcl/set_logger_level] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,572: +SUB [/clock] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:33737/
[rosmaster.master][INFO] 2019-08-06 18:11:08,573: +SUB [/clock] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,576: +PUB [/rosout] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,577: +PARAM [/amazon_warehouse_robot/cmd_vel_mux] by /amazon_warehouse_robot/cmd_vel_mux
[rosmaster.master][INFO] 2019-08-06 18:11:08,579: +SERVICE [/move_base/get_loggers] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,582: +SERVICE [/move_base/set_logger_level] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,591: +PUB [/rosout] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:39519/
[rosmaster.master][INFO] 2019-08-06 18:11:08,594: +SERVICE [/amazon_warehouse_robot/nodelet_manager/get_loggers] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:39519/
[rosmaster.master][INFO] 2019-08-06 18:11:08,596: +SERVICE [/amazon_warehouse_robot/nodelet_manager/set_logger_level] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:39519/
[rosmaster.master][INFO] 2019-08-06 18:11:08,600: +SUB [/clock] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,618: +SUB [/tf] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,618: +SUB [/clock] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:39519/
[rosmaster.master][INFO] 2019-08-06 18:11:08,627: +SERVICE [/amazon_warehouse_robot/nodelet_manager/load_nodelet] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:39519/
[rosmaster.master][INFO] 2019-08-06 18:11:08,630: +SERVICE [/amazon_warehouse_robot/nodelet_manager/unload_nodelet] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:39519/
[rosmaster.master][INFO] 2019-08-06 18:11:08,633: +SERVICE [/amazon_warehouse_robot/nodelet_manager/list] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:39519/
[rosmaster.master][INFO] 2019-08-06 18:11:08,635: +SUB [/tf_static] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,647: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/']
[rosmaster.master][INFO] 2019-08-06 18:11:08,648: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:11:08,649: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/', 'http://10.1.199.229:36307/']
[rosmaster.master][INFO] 2019-08-06 18:11:08,651: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/', 'http://10.1.199.229:36307/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:11:08,652: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/', 'http://10.1.199.229:36307/', 'http://10.1.199.229:39945/']
[rosmaster.master][INFO] 2019-08-06 18:11:08,653: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/', 'http://10.1.199.229:36307/', 'http://10.1.199.229:39945/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:11:08,654: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/', 'http://10.1.199.229:36307/', 'http://10.1.199.229:39945/', 'http://10.1.199.229:39519/']
[rosmaster.master][INFO] 2019-08-06 18:11:08,655: publisherUpdate[/rosout] -> http://10.1.199.229:44921/ ['http://10.1.199.229:42141/', 'http://10.1.199.229:35657/', 'http://10.1.199.229:33737/', 'http://10.1.199.229:36307/', 'http://10.1.199.229:39945/', 'http://10.1.199.229:39519/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:11:08,662: +PUB [/tf] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,666: +SUB [/tf] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,671: +SUB [/tf_static] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,672: +PUB [/amcl_pose] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,673: +PUB [/particlecloud] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,673: +SERVICE [/global_localization] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,674: +SERVICE [/request_nomotion_update] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,674: +SERVICE [/set_map] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,677: +SUB [/amazon_warehouse_robot/laser/scan] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,682: +SUB [/initialpose] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,686: +SUB [/map] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,688: +SERVICE [/amcl/set_parameters] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,689: +PUB [/amcl/parameter_descriptions] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,690: +PUB [/amcl/parameter_updates] /amcl http://10.1.199.229:36307/
[rosmaster.master][INFO] 2019-08-06 18:11:08,725: +PUB [/amazon_warehouse_robot/move_base/cmd_vel] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,727: +PUB [/amazon_warehouse_robot/move_base/current_goal] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,729: +PUB [/amazon_warehouse_robot/move_base/goal] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,740: +SUB [/amazon_warehouse_robot/move_base_simple/goal] /move_base http://10.1.199.229:39945/
[rosmaster.master][INFO] 2019-08-06 18:11:08,741: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,743: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,746: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,748: publisherUpdate[/tf] -> http://10.1.199.229:39945/ ['http://10.1.199.229:35657/', 'http://10.1.199.229:36307/']
[rosmaster.master][INFO] 2019-08-06 18:11:08,750: publisherUpdate[/tf] -> http://10.1.199.229:39945/ ['http://10.1.199.229:35657/', 'http://10.1.199.229:36307/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:11:08,750: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,753: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,757: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,758: +PUB [/rosout] /gazebo http://10.1.199.229:43397/
[rosmaster.master][INFO] 2019-08-06 18:11:08,759: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,762: +SERVICE [/gazebo/get_loggers] /gazebo http://10.1.199.229:43397/
[rosmaster.master][INFO] 2019-08-06 18:11:08,763: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,765: +SERVICE [/gazebo/set_logger_level] /gazebo http://10.1.199.229:43397/
[rosmaster.master][INFO] 2019-08-06 18:11:08,766: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,768: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,770: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,772: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,774: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,775: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,778: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,779: +SUB [/clock] /gazebo http://10.1.199.229:43397/
[rosmaster.master][INFO] 2019-08-06 18:11:08,780: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,781: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,782: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,785: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,786: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,787: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,788: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,789: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,790: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,791: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,792: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,793: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,795: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,796: +PARAM [/amcl/laser_model_type] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,797: +PARAM [/amcl/odom_model_type] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,798: +PARAM [/amcl/odom_alpha1] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,799: +PARAM [/amcl/odom_alpha2] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,800: +PARAM [/amcl/odom_alpha3] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,801: +PARAM [/amcl/odom_alpha4] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,802: +PARAM [/amcl/odom_alpha5] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,803: +PARAM [/amcl/odom_frame_id] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,804: +PARAM [/amcl/base_frame_id] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,805: +PARAM [/amcl/global_frame_id] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,806: +PARAM [/amcl/restore_defaults] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,807: +PARAM [/amcl/min_particles] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,808: +PARAM [/amcl/max_particles] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,808: +PARAM [/amcl/kld_err] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,809: +PARAM [/amcl/kld_z] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,810: +PARAM [/amcl/update_min_d] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,811: +PARAM [/amcl/update_min_a] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,812: +PARAM [/amcl/resample_interval] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,813: +PARAM [/amcl/transform_tolerance] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,814: +PARAM [/amcl/recovery_alpha_slow] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,815: +PARAM [/amcl/recovery_alpha_fast] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,815: +PARAM [/amcl/do_beamskip] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,816: +PARAM [/amcl/beam_skip_distance] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,817: +PARAM [/amcl/beam_skip_threshold] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,818: +PARAM [/amcl/tf_broadcast] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,818: +PARAM [/amcl/gui_publish_rate] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,819: +PARAM [/amcl/save_pose_rate] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,820: +PARAM [/amcl/use_map_topic] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,821: +PARAM [/amcl/first_map_only] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,822: +PARAM [/amcl/laser_min_range] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,823: +PARAM [/amcl/laser_max_range] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,824: +PARAM [/amcl/laser_max_beams] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,825: +PARAM [/amcl/laser_z_hit] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,826: +PARAM [/amcl/laser_z_short] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,827: +PARAM [/amcl/laser_z_max] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,828: +PARAM [/amcl/laser_z_rand] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,829: +PARAM [/amcl/laser_sigma_hit] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,830: +PARAM [/amcl/laser_lambda_short] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,831: +PARAM [/amcl/laser_likelihood_max_dist] by /amcl
[rosmaster.master][INFO] 2019-08-06 18:11:08,832: +PARAM [/amcl/laser_model_type] by /amcl
