[rosmaster.main][INFO] 2019-08-06 18:20:25,931: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-08-06 18:20:25,931: Starting ROS Master Node
[rosmaster.master][INFO] 2019-08-06 18:20:26,223: +SERVICE [/rosout/set_logger_level] /rosout http://10.1.199.229:34419/
[rosmaster.master][INFO] 2019-08-06 18:20:26,223: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,223: +PARAM [/move_base/local_costmap/height] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,224: +PARAM [/amcl/laser_max_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,224: +PARAM [/move_base/TrajectoryPlannerROS/holomonic_robot] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,225: +PARAM [/move_base_patrol/local_costmap/height] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,225: +PARAM [/move_base/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,226: +PARAM [/move_base/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,226: +PARAM [/move_base_patrol/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,227: +PARAM [/cmd_vel_mux/yaml_cfg_file] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,227: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,228: +PARAM [/move_base_patrol/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,228: +PARAM [/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,228: +PARAM [/move_base_patrol/global_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,229: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,229: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,229: +PARAM [/move_base_patrol/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,229: +PARAM [/move_base/global_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,230: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,230: +PARAM [/move_base_patrol/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,231: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,231: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,232: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,232: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,233: +SUB [/clock] /rosout http://10.1.199.229:34419/
[rosmaster.master][INFO] 2019-08-06 18:20:26,233: +PARAM [/amcl/laser_max_beams] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,234: +PARAM [/move_base_patrol/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,234: +PARAM [/move_base_patrol/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,234: +PARAM [/amcl_patrol/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,234: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,234: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_in_place_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,235: +PUB [/rosout_agg] /rosout http://10.1.199.229:34419/
[rosmaster.master][INFO] 2019-08-06 18:20:26,235: +PARAM [/move_base_patrol/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,236: +PARAM [/amcl/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,236: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,237: +PARAM [/move_base_patrol/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,238: +PARAM [/move_base/global_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,238: +PARAM [/move_base/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,239: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,239: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,240: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,241: +PARAM [/move_base_patrol/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,241: +PARAM [/map_server/frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,242: +PARAM [/move_base/local_costmap/planner_patiente] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,242: +PARAM [/move_base/TrajectoryPlannerROS/max_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,243: +PARAM [/amcl/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,243: +SUB [/rosout] /rosout http://10.1.199.229:34419/
[rosmaster.master][INFO] 2019-08-06 18:20:26,243: +PARAM [/move_base/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,244: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,244: +PARAM [/amcl_patrol/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,244: +PARAM [/move_base_patrol/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,244: +PARAM [/amcl_patrol/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,244: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base_patrol/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base_patrol/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base/global_costmap/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base/global_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base/local_costmap/planner_freqency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,245: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/move_base_patrol/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/move_base/global_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/move_base_patrol/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/amcl/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/move_base/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,246: +PARAM [/amcl_patrol/gui_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,247: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,247: +PARAM [/move_base_patrol/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,247: +PARAM [/move_base/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,247: +PARAM [/move_base_patrol/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,247: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,247: +PARAM [/move_base_patrol/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,247: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base_patrol/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base_patrol/global_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base_patrol/local_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base/local_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,248: +PARAM [/move_base_patrol/local_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/move_base_patrol/TrajectoryPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/move_base/local_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/move_base_patrol/TrajectoryPlannerROS/holomonic_robot] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/amcl_patrol/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/move_base_patrol/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,249: +PARAM [/move_base_patrol/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base_patrol/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base_patrol/local_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base/local_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base/global_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base_patrol/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,250: +PARAM [/move_base/local_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/amcl/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/move_base/global_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/move_base_patrol/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/move_base_patrol/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/move_base_patrol/local_costmap/planner_freqency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,251: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,252: +PARAM [/amcl_patrol/laser_max_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,252: +PARAM [/move_base/local_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,252: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,252: +PARAM [/move_base_patrol/local_costmap/planner_patiente] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,252: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,252: +PARAM [/move_base/global_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:20:26,320: +PUB [/rosout] /map_server http://10.1.199.229:33561/
[rosmaster.master][INFO] 2019-08-06 18:20:26,321: +SERVICE [/map_server/get_loggers] /map_server http://10.1.199.229:33561/
[rosmaster.master][INFO] 2019-08-06 18:20:26,323: +SERVICE [/map_server/set_logger_level] /map_server http://10.1.199.229:33561/
[rosmaster.master][INFO] 2019-08-06 18:20:26,327: +PUB [/rosout] /base_to_laser_main http://10.1.199.229:45543/
[rosmaster.master][INFO] 2019-08-06 18:20:26,330: +SERVICE [/base_to_laser_main/get_loggers] /base_to_laser_main http://10.1.199.229:45543/
[rosmaster.master][INFO] 2019-08-06 18:20:26,332: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,332: +SERVICE [/base_to_laser_main/set_logger_level] /base_to_laser_main http://10.1.199.229:45543/
[rosmaster.master][INFO] 2019-08-06 18:20:26,336: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:20:26,337: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,338: +SUB [/clock] /map_server http://10.1.199.229:33561/
[rosmaster.master][INFO] 2019-08-06 18:20:26,339: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:20:26,345: +SUB [/clock] /base_to_laser_main http://10.1.199.229:45543/
[rosmaster.master][INFO] 2019-08-06 18:20:26,347: +PUB [/tf] /base_to_laser_main http://10.1.199.229:45543/
[rosmaster.master][INFO] 2019-08-06 18:20:26,348: +PUB [/rosout] /cmd_vel_mux http://10.1.199.229:34225/
[rosmaster.master][INFO] 2019-08-06 18:20:26,350: +SERVICE [/cmd_vel_mux/get_loggers] /cmd_vel_mux http://10.1.199.229:34225/
[rosmaster.master][INFO] 2019-08-06 18:20:26,351: +SERVICE [/cmd_vel_mux/set_logger_level] /cmd_vel_mux http://10.1.199.229:34225/
[rosmaster.master][INFO] 2019-08-06 18:20:26,360: +SUB [/clock] /cmd_vel_mux http://10.1.199.229:34225/
[rosmaster.master][INFO] 2019-08-06 18:20:26,362: +PARAM [/cmd_vel_mux] by /cmd_vel_mux
[rosmaster.master][INFO] 2019-08-06 18:20:26,365: +PUB [/rosout] /amcl http://10.1.199.229:36099/
[rosmaster.master][INFO] 2019-08-06 18:20:26,366: +SERVICE [/amcl/get_loggers] /amcl http://10.1.199.229:36099/
[rosmaster.master][INFO] 2019-08-06 18:20:26,367: +SERVICE [/amcl/set_logger_level] /amcl http://10.1.199.229:36099/
[rosmaster.master][INFO] 2019-08-06 18:20:26,373: +SUB [/clock] /amcl http://10.1.199.229:36099/
[rosmaster.master][INFO] 2019-08-06 18:20:26,376: +PUB [/rosout] /nodelet_manager http://10.1.199.229:41677/
[rosmaster.master][INFO] 2019-08-06 18:20:26,377: +PUB [/rosout] /move_base http://10.1.199.229:41889/
[rosmaster.master][INFO] 2019-08-06 18:20:26,379: +SERVICE [/nodelet_manager/get_loggers] /nodelet_manager http://10.1.199.229:41677/
[rosmaster.master][INFO] 2019-08-06 18:20:26,381: +SERVICE [/move_base/get_loggers] /move_base http://10.1.199.229:41889/
[rosmaster.master][INFO] 2019-08-06 18:20:26,383: +SERVICE [/nodelet_manager/set_logger_level] /nodelet_manager http://10.1.199.229:41677/
[rosmaster.master][INFO] 2019-08-06 18:20:26,384: +SERVICE [/move_base/set_logger_level] /move_base http://10.1.199.229:41889/
[rosmaster.master][INFO] 2019-08-06 18:20:26,392: +PUB [/rosout] /base_to_laser_patrol http://10.1.199.229:37011/
[rosmaster.master][INFO] 2019-08-06 18:20:26,395: +SERVICE [/base_to_laser_patrol/get_loggers] /base_to_laser_patrol http://10.1.199.229:37011/
[rosmaster.master][INFO] 2019-08-06 18:20:26,398: +SERVICE [/base_to_laser_patrol/set_logger_level] /base_to_laser_patrol http://10.1.199.229:37011/
[rosmaster.master][INFO] 2019-08-06 18:20:26,407: +PUB [/rosout] /amcl_patrol http://10.1.199.229:45743/
[rosmaster.master][INFO] 2019-08-06 18:20:26,410: +SUB [/clock] /nodelet_manager http://10.1.199.229:41677/
[rosmaster.master][INFO] 2019-08-06 18:20:26,411: +SERVICE [/amcl_patrol/get_loggers] /amcl_patrol http://10.1.199.229:45743/
[rosmaster.master][INFO] 2019-08-06 18:20:26,412: +SUB [/clock] /move_base http://10.1.199.229:41889/
[rosmaster.master][INFO] 2019-08-06 18:20:26,416: +SERVICE [/amcl_patrol/set_logger_level] /amcl_patrol http://10.1.199.229:45743/
[rosmaster.master][INFO] 2019-08-06 18:20:26,419: +SERVICE [/nodelet_manager/load_nodelet] /nodelet_manager http://10.1.199.229:41677/
[rosmaster.master][INFO] 2019-08-06 18:20:26,424: +SERVICE [/nodelet_manager/unload_nodelet] /nodelet_manager http://10.1.199.229:41677/
[rosmaster.master][INFO] 2019-08-06 18:20:26,426: +PUB [/rosout] /move_base_patrol http://10.1.199.229:40293/
[rosmaster.master][INFO] 2019-08-06 18:20:26,429: +SERVICE [/nodelet_manager/list] /nodelet_manager http://10.1.199.229:41677/
[rosmaster.master][INFO] 2019-08-06 18:20:26,431: +SERVICE [/move_base_patrol/get_loggers] /move_base_patrol http://10.1.199.229:40293/
[rosmaster.master][INFO] 2019-08-06 18:20:26,433: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,433: +SUB [/clock] /base_to_laser_patrol http://10.1.199.229:37011/
[rosmaster.master][INFO] 2019-08-06 18:20:26,435: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:20:26,436: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,437: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:20:26,438: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,439: +SERVICE [/move_base_patrol/set_logger_level] /move_base_patrol http://10.1.199.229:40293/
[rosmaster.master][INFO] 2019-08-06 18:20:26,440: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:20:26,442: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/', 'http://10.1.199.229:41889/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,443: +PUB [/tf] /base_to_laser_patrol http://10.1.199.229:37011/
[rosmaster.master][INFO] 2019-08-06 18:20:26,444: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/', 'http://10.1.199.229:41889/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:20:26,444: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/', 'http://10.1.199.229:41889/', 'http://10.1.199.229:37011/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,446: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/', 'http://10.1.199.229:41889/', 'http://10.1.199.229:37011/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:20:26,447: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/', 'http://10.1.199.229:41889/', 'http://10.1.199.229:37011/', 'http://10.1.199.229:45743/']
[rosmaster.master][INFO] 2019-08-06 18:20:26,449: publisherUpdate[/rosout] -> http://10.1.199.229:34419/ ['http://10.1.199.229:33561/', 'http://10.1.199.229:45543/', 'http://10.1.199.229:34225/', 'http://10.1.199.229:36099/', 'http://10.1.199.229:41677/', 'http://10.1.199.229:41889/', 'http://10.1.199.229:37011/', 'http://10.1.199.229:45743/']: sec=0.00, result=[1, '', 0]
