[rosmaster.main][INFO] 2019-08-06 18:09:50,409: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-08-06 18:09:50,410: Starting ROS Master Node
[rosmaster.master][INFO] 2019-08-06 18:09:50,710: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,711: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,711: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,712: +PUB [/rosout_agg] /rosout http://10.1.199.229:36517/
[rosmaster.master][INFO] 2019-08-06 18:09:50,712: +PARAM [/move_base/TrajectoryPlannerROS/max_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,712: +PARAM [/amazon_warehouse_robot/cmd_vel_mux/yaml_cfg_file] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,714: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,714: +PARAM [/move_base/local_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,714: +PARAM [/amazon_warehouse_robot/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,715: +PARAM [/move_base/local_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,715: +PARAM [/move_base/local_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,716: +PARAM [/amazon_warehouse_robot/amcl/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,717: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,718: +PARAM [/move_base/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,718: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,719: +PARAM [/move_base/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,719: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,720: +SUB [/rosout] /rosout http://10.1.199.229:36517/
[rosmaster.master][INFO] 2019-08-06 18:09:50,720: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,721: +PARAM [/move_base/local_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,721: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,721: +PARAM [/move_base/local_costmap/planner_patiente] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,721: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,721: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,721: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,721: +PARAM [/amazon_warehouse_robot/amcl/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,722: +PARAM [/move_base/global_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,722: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:09:50,785: +PUB [/rosout] /map_server http://10.1.199.229:46503/
[rosmaster.master][INFO] 2019-08-06 18:09:50,787: +SERVICE [/map_server/get_loggers] /map_server http://10.1.199.229:46503/
[rosmaster.master][INFO] 2019-08-06 18:09:50,788: +SERVICE [/map_server/set_logger_level] /map_server http://10.1.199.229:46503/
[rosmaster.master][INFO] 2019-08-06 18:09:50,792: +PUB [/rosout] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:36533/
[rosmaster.master][INFO] 2019-08-06 18:09:50,795: +SERVICE [/amazon_warehouse_robot/base_to_laser_main/get_loggers] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:36533/
[rosmaster.master][INFO] 2019-08-06 18:09:50,797: +SERVICE [/amazon_warehouse_robot/base_to_laser_main/set_logger_level] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:36533/
[rosmaster.master][INFO] 2019-08-06 18:09:50,800: +SUB [/clock] /map_server http://10.1.199.229:46503/
[rosmaster.master][INFO] 2019-08-06 18:09:50,807: +PUB [/rosout] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,808: +SUB [/clock] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:36533/
[rosmaster.master][INFO] 2019-08-06 18:09:50,809: +SERVICE [/amazon_warehouse_robot/amcl/get_loggers] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,811: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/']
[rosmaster.master][INFO] 2019-08-06 18:09:50,811: +SERVICE [/amazon_warehouse_robot/amcl/set_logger_level] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,812: +PUB [/tf] /amazon_warehouse_robot/base_to_laser_main http://10.1.199.229:36533/
[rosmaster.master][INFO] 2019-08-06 18:09:50,815: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:50,816: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/']
[rosmaster.master][INFO] 2019-08-06 18:09:50,818: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:50,819: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/']
[rosmaster.master][INFO] 2019-08-06 18:09:50,820: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:50,823: +SUB [/clock] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,830: +PUB [/rosout] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:40399/
[rosmaster.master][INFO] 2019-08-06 18:09:50,832: +SERVICE [/amazon_warehouse_robot/cmd_vel_mux/get_loggers] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:40399/
[rosmaster.master][INFO] 2019-08-06 18:09:50,833: +SERVICE [/amazon_warehouse_robot/cmd_vel_mux/set_logger_level] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:40399/
[rosmaster.master][INFO] 2019-08-06 18:09:50,841: +PUB [/rosout] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,844: +SERVICE [/move_base/get_loggers] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,848: +SERVICE [/move_base/set_logger_level] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,853: +SUB [/clock] /amazon_warehouse_robot/cmd_vel_mux http://10.1.199.229:40399/
[rosmaster.master][INFO] 2019-08-06 18:09:50,855: +PUB [/rosout] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:44297/
[rosmaster.master][INFO] 2019-08-06 18:09:50,858: +SERVICE [/amazon_warehouse_robot/nodelet_manager/get_loggers] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:44297/
[rosmaster.master][INFO] 2019-08-06 18:09:50,862: +PARAM [/amazon_warehouse_robot/cmd_vel_mux] by /amazon_warehouse_robot/cmd_vel_mux
[rosmaster.master][INFO] 2019-08-06 18:09:50,862: +SERVICE [/amazon_warehouse_robot/nodelet_manager/set_logger_level] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:44297/
[rosmaster.master][INFO] 2019-08-06 18:09:50,876: +SUB [/clock] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,886: +SUB [/clock] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:44297/
[rosmaster.master][INFO] 2019-08-06 18:09:50,891: +SUB [/tf] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,893: +SERVICE [/amazon_warehouse_robot/nodelet_manager/load_nodelet] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:44297/
[rosmaster.master][INFO] 2019-08-06 18:09:50,896: +SERVICE [/amazon_warehouse_robot/nodelet_manager/unload_nodelet] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:44297/
[rosmaster.master][INFO] 2019-08-06 18:09:50,898: +SERVICE [/amazon_warehouse_robot/nodelet_manager/list] /amazon_warehouse_robot/nodelet_manager http://10.1.199.229:44297/
[rosmaster.master][INFO] 2019-08-06 18:09:50,905: +SUB [/tf_static] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,911: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/']
[rosmaster.master][INFO] 2019-08-06 18:09:50,913: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:50,913: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/', 'http://10.1.199.229:44255/']
[rosmaster.master][INFO] 2019-08-06 18:09:50,915: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/', 'http://10.1.199.229:44255/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:50,915: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/', 'http://10.1.199.229:44255/', 'http://10.1.199.229:44297/']
[rosmaster.master][INFO] 2019-08-06 18:09:50,916: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/', 'http://10.1.199.229:44255/', 'http://10.1.199.229:44297/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:50,925: +PUB [/tf] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,929: +SUB [/tf] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,933: +SUB [/tf_static] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,934: +PUB [/amazon_warehouse_robot/amcl_pose] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,936: +PUB [/amazon_warehouse_robot/particlecloud] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,937: +SERVICE [/amazon_warehouse_robot/global_localization] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,938: +SERVICE [/amazon_warehouse_robot/request_nomotion_update] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,939: +SERVICE [/amazon_warehouse_robot/set_map] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,944: +SUB [/amazon_warehouse_robot/laser/scan] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,949: +SUB [/amazon_warehouse_robot/initialpose] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,953: +SUB [/amazon_warehouse_robot/map] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,955: +SERVICE [/amazon_warehouse_robot/amcl/set_parameters] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,956: +PUB [/amazon_warehouse_robot/amcl/parameter_descriptions] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,957: +PUB [/amazon_warehouse_robot/amcl/parameter_updates] /amazon_warehouse_robot/amcl http://10.1.199.229:39039/
[rosmaster.master][INFO] 2019-08-06 18:09:50,984: +PUB [/cmd_vel] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,985: +PUB [/move_base/current_goal] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,987: +PUB [/move_base/goal] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:50,996: +SUB [/move_base_simple/goal] /move_base http://10.1.199.229:44255/
[rosmaster.master][INFO] 2019-08-06 18:09:51,003: +PARAM [/amazon_warehouse_robot/amcl/min_particles] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,004: +PUB [/rosout] /gazebo http://10.1.199.229:38443/
[rosmaster.master][INFO] 2019-08-06 18:09:51,006: +PARAM [/amazon_warehouse_robot/amcl/max_particles] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,006: +SERVICE [/gazebo/get_loggers] /gazebo http://10.1.199.229:38443/
[rosmaster.master][INFO] 2019-08-06 18:09:51,008: +PARAM [/amazon_warehouse_robot/amcl/kld_err] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,009: +SERVICE [/gazebo/set_logger_level] /gazebo http://10.1.199.229:38443/
[rosmaster.master][INFO] 2019-08-06 18:09:51,011: +PARAM [/amazon_warehouse_robot/amcl/kld_z] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,012: publisherUpdate[/tf] -> http://10.1.199.229:44255/ ['http://10.1.199.229:36533/', 'http://10.1.199.229:39039/']
[rosmaster.master][INFO] 2019-08-06 18:09:51,015: +PARAM [/amazon_warehouse_robot/amcl/update_min_d] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,015: publisherUpdate[/tf] -> http://10.1.199.229:44255/ ['http://10.1.199.229:36533/', 'http://10.1.199.229:39039/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:51,017: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/', 'http://10.1.199.229:44255/', 'http://10.1.199.229:44297/', 'http://10.1.199.229:38443/']
[rosmaster.master][INFO] 2019-08-06 18:09:51,018: publisherUpdate[/rosout] -> http://10.1.199.229:36517/ ['http://10.1.199.229:46503/', 'http://10.1.199.229:36533/', 'http://10.1.199.229:39039/', 'http://10.1.199.229:40399/', 'http://10.1.199.229:44255/', 'http://10.1.199.229:44297/', 'http://10.1.199.229:38443/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:09:51,019: +PARAM [/amazon_warehouse_robot/amcl/update_min_a] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,023: +PARAM [/amazon_warehouse_robot/amcl/resample_interval] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,026: +PARAM [/amazon_warehouse_robot/amcl/transform_tolerance] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,029: +PARAM [/amazon_warehouse_robot/amcl/recovery_alpha_slow] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,032: +PARAM [/amazon_warehouse_robot/amcl/recovery_alpha_fast] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,033: +SUB [/clock] /gazebo http://10.1.199.229:38443/
[rosmaster.master][INFO] 2019-08-06 18:09:51,034: +PARAM [/amazon_warehouse_robot/amcl/do_beamskip] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,035: +PARAM [/amazon_warehouse_robot/amcl/beam_skip_distance] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,036: +PARAM [/amazon_warehouse_robot/amcl/beam_skip_threshold] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,038: +PARAM [/amazon_warehouse_robot/amcl/tf_broadcast] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,039: +PARAM [/amazon_warehouse_robot/amcl/gui_publish_rate] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,041: +PARAM [/amazon_warehouse_robot/amcl/save_pose_rate] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,042: +PARAM [/amazon_warehouse_robot/amcl/use_map_topic] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,042: +PARAM [/amazon_warehouse_robot/amcl/first_map_only] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,043: +PARAM [/amazon_warehouse_robot/amcl/laser_min_range] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,044: +PARAM [/amazon_warehouse_robot/amcl/laser_max_range] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,045: +PARAM [/amazon_warehouse_robot/amcl/laser_max_beams] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,047: +PARAM [/amazon_warehouse_robot/amcl/laser_z_hit] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,047: +PARAM [/amazon_warehouse_robot/amcl/laser_z_short] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,048: +PARAM [/amazon_warehouse_robot/amcl/laser_z_max] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,050: +PARAM [/amazon_warehouse_robot/amcl/laser_z_rand] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,051: +PARAM [/amazon_warehouse_robot/amcl/laser_sigma_hit] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,052: +PARAM [/amazon_warehouse_robot/amcl/laser_lambda_short] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,053: +PARAM [/amazon_warehouse_robot/amcl/laser_likelihood_max_dist] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,054: +PARAM [/amazon_warehouse_robot/amcl/laser_model_type] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,055: +PARAM [/amazon_warehouse_robot/amcl/odom_model_type] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,056: +PARAM [/amazon_warehouse_robot/amcl/odom_alpha1] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,057: +PARAM [/amazon_warehouse_robot/amcl/odom_alpha2] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,058: +PARAM [/amazon_warehouse_robot/amcl/odom_alpha3] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,059: +PARAM [/amazon_warehouse_robot/amcl/odom_alpha4] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,060: +PARAM [/amazon_warehouse_robot/amcl/odom_alpha5] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,061: +PARAM [/amazon_warehouse_robot/amcl/odom_frame_id] by /amazon_warehouse_robot/amcl
[rosmaster.master][INFO] 2019-08-06 18:09:51,061: +PARAM [/amazon_warehouse_robot/amcl/base_frame_id] by /amazon_warehouse_robot/amcl
