[rosmaster.main][INFO] 2019-08-06 18:24:16,639: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-08-06 18:24:16,639: Starting ROS Master Node
[rosmaster.master][INFO] 2019-08-06 18:24:16,929: +PARAM [/move_base_patrol/local_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,930: +PARAM [/cmd_vel_mux/yaml_cfg_file] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,930: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,931: +PARAM [/move_base_patrol/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,931: +PARAM [/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,932: +PARAM [/move_base_patrol/global_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,932: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,933: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,933: +PARAM [/move_base_patrol/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,933: +PARAM [/move_base/global_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,934: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,934: +PARAM [/move_base_patrol/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,935: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,935: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,935: +SUB [/clock] /rosout http://10.1.199.229:39087/
[rosmaster.master][INFO] 2019-08-06 18:24:16,935: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,936: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,936: +PARAM [/amcl/laser_max_beams] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,936: +PARAM [/move_base_patrol/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,936: +PARAM [/move_base_patrol/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,937: +PARAM [/amcl_patrol/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,937: +PUB [/rosout_agg] /rosout http://10.1.199.229:39087/
[rosmaster.master][INFO] 2019-08-06 18:24:16,937: +PARAM [/move_base/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,938: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_in_place_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,938: +PARAM [/move_base_patrol/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,938: +PARAM [/amcl/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,939: +PARAM [/move_base/TrajectoryPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,939: +PARAM [/move_base_patrol/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,939: +PARAM [/move_base/global_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,940: +PARAM [/move_base/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,941: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,941: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,942: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,943: +PARAM [/move_base_patrol/TrajectoryPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,944: +PARAM [/map_server/frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,944: +PARAM [/move_base/local_costmap/planner_patiente] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,944: +PARAM [/move_base/TrajectoryPlannerROS/max_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,945: +PARAM [/amcl/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,945: +SUB [/rosout] /rosout http://10.1.199.229:39087/
[rosmaster.master][INFO] 2019-08-06 18:24:16,945: +PARAM [/move_base/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_rotational_vel] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/amcl_patrol/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/move_base_patrol/local_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/amcl_patrol/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/move_base_patrol/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,946: +PARAM [/move_base_patrol/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base/global_costmap/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base/global_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base/local_costmap/planner_freqency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base_patrol/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base/global_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,947: +PARAM [/move_base_patrol/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/amcl/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/move_base/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/amcl_patrol/gui_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/move_base_patrol/global_costmap/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/move_base/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,948: +PARAM [/move_base_patrol/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base_patrol/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base/TrajectoryPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base_patrol/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base_patrol/global_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base_patrol/local_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base/local_costmap/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,949: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/move_base_patrol/local_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/move_base_patrol/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/move_base_patrol/TrajectoryPlannerROS/max_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/move_base_patrol/local_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/move_base/local_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/move_base_patrol/TrajectoryPlannerROS/holomonic_robot] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,950: +PARAM [/amcl_patrol/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base_patrol/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base_patrol/TrajectoryPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base_patrol/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base_patrol/local_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base/local_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,951: +PARAM [/move_base/global_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/move_base_patrol/global_costmap/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/move_base/local_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/amcl/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/move_base/global_costmap/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/move_base_patrol/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/move_base_patrol/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,952: +PARAM [/move_base_patrol/local_costmap/planner_freqency] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,953: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,953: +PARAM [/amcl_patrol/laser_max_range] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,953: +PARAM [/move_base/local_costmap/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,953: +PARAM [/move_base/TrajectoryPlannerROS/min_in_place_vel_theta] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,953: +PARAM [/move_base_patrol/local_costmap/planner_patiente] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,953: +PARAM [/move_base_patrol/global_costmap/laser_scan_sensor/observation_persistence] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:16,953: +PARAM [/move_base/global_costmap/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2019-08-06 18:24:17,025: +PUB [/rosout] /map_server http://10.1.199.229:43197/
[rosmaster.master][INFO] 2019-08-06 18:24:17,026: +SERVICE [/map_server/get_loggers] /map_server http://10.1.199.229:43197/
[rosmaster.master][INFO] 2019-08-06 18:24:17,027: +SERVICE [/map_server/set_logger_level] /map_server http://10.1.199.229:43197/
[rosmaster.master][INFO] 2019-08-06 18:24:17,033: +PUB [/rosout] /base_to_laser_main http://10.1.199.229:43813/
[rosmaster.master][INFO] 2019-08-06 18:24:17,036: +SERVICE [/base_to_laser_main/get_loggers] /base_to_laser_main http://10.1.199.229:43813/
[rosmaster.master][INFO] 2019-08-06 18:24:17,038: +SUB [/clock] /map_server http://10.1.199.229:43197/
[rosmaster.master][INFO] 2019-08-06 18:24:17,039: +SERVICE [/base_to_laser_main/set_logger_level] /base_to_laser_main http://10.1.199.229:43813/
[rosmaster.master][INFO] 2019-08-06 18:24:17,040: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/']
[rosmaster.master][INFO] 2019-08-06 18:24:17,043: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:24:17,044: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/']
[rosmaster.master][INFO] 2019-08-06 18:24:17,045: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:24:17,052: +PUB [/rosout] /cmd_vel_mux http://10.1.199.229:39767/
[rosmaster.master][INFO] 2019-08-06 18:24:17,054: +SUB [/clock] /base_to_laser_main http://10.1.199.229:43813/
[rosmaster.master][INFO] 2019-08-06 18:24:17,055: +SERVICE [/cmd_vel_mux/get_loggers] /cmd_vel_mux http://10.1.199.229:39767/
[rosmaster.master][INFO] 2019-08-06 18:24:17,056: +PUB [/tf] /base_to_laser_main http://10.1.199.229:43813/
[rosmaster.master][INFO] 2019-08-06 18:24:17,057: +SERVICE [/cmd_vel_mux/set_logger_level] /cmd_vel_mux http://10.1.199.229:39767/
[rosmaster.master][INFO] 2019-08-06 18:24:17,063: +PUB [/rosout] /amcl http://10.1.199.229:34611/
[rosmaster.master][INFO] 2019-08-06 18:24:17,064: +SUB [/clock] /cmd_vel_mux http://10.1.199.229:39767/
[rosmaster.master][INFO] 2019-08-06 18:24:17,065: +SERVICE [/amcl/get_loggers] /amcl http://10.1.199.229:34611/
[rosmaster.master][INFO] 2019-08-06 18:24:17,066: +SERVICE [/amcl/set_logger_level] /amcl http://10.1.199.229:34611/
[rosmaster.master][INFO] 2019-08-06 18:24:17,067: +PARAM [/cmd_vel_mux] by /cmd_vel_mux
[rosmaster.master][INFO] 2019-08-06 18:24:17,071: +PUB [/rosout] /nodelet_manager http://10.1.199.229:42453/
[rosmaster.master][INFO] 2019-08-06 18:24:17,072: +SERVICE [/nodelet_manager/get_loggers] /nodelet_manager http://10.1.199.229:42453/
[rosmaster.master][INFO] 2019-08-06 18:24:17,074: +SERVICE [/nodelet_manager/set_logger_level] /nodelet_manager http://10.1.199.229:42453/
[rosmaster.master][INFO] 2019-08-06 18:24:17,075: +SUB [/clock] /amcl http://10.1.199.229:34611/
[rosmaster.master][INFO] 2019-08-06 18:24:17,085: +PUB [/rosout] /move_base http://10.1.199.229:43933/
[rosmaster.master][INFO] 2019-08-06 18:24:17,088: +SUB [/clock] /nodelet_manager http://10.1.199.229:42453/
[rosmaster.master][INFO] 2019-08-06 18:24:17,088: +SERVICE [/move_base/get_loggers] /move_base http://10.1.199.229:43933/
[rosmaster.master][INFO] 2019-08-06 18:24:17,089: +PUB [/rosout] /base_to_laser_patrol http://10.1.199.229:42031/
[rosmaster.master][INFO] 2019-08-06 18:24:17,091: +SERVICE [/move_base/set_logger_level] /move_base http://10.1.199.229:43933/
[rosmaster.master][INFO] 2019-08-06 18:24:17,092: +SERVICE [/base_to_laser_patrol/get_loggers] /base_to_laser_patrol http://10.1.199.229:42031/
[rosmaster.master][INFO] 2019-08-06 18:24:17,094: +SERVICE [/nodelet_manager/load_nodelet] /nodelet_manager http://10.1.199.229:42453/
[rosmaster.master][INFO] 2019-08-06 18:24:17,096: +SERVICE [/base_to_laser_patrol/set_logger_level] /base_to_laser_patrol http://10.1.199.229:42031/
[rosmaster.master][INFO] 2019-08-06 18:24:17,098: +SERVICE [/nodelet_manager/unload_nodelet] /nodelet_manager http://10.1.199.229:42453/
[rosmaster.master][INFO] 2019-08-06 18:24:17,099: +PUB [/rosout] /amcl_patrol http://10.1.199.229:43477/
[rosmaster.master][INFO] 2019-08-06 18:24:17,102: +SERVICE [/nodelet_manager/list] /nodelet_manager http://10.1.199.229:42453/
[rosmaster.master][INFO] 2019-08-06 18:24:17,104: +SERVICE [/amcl_patrol/get_loggers] /amcl_patrol http://10.1.199.229:43477/
[rosmaster.master][INFO] 2019-08-06 18:24:17,106: +SERVICE [/amcl_patrol/set_logger_level] /amcl_patrol http://10.1.199.229:43477/
[rosmaster.master][INFO] 2019-08-06 18:24:17,114: +PUB [/rosout] /move_base_patrol http://10.1.199.229:36471/
[rosmaster.master][INFO] 2019-08-06 18:24:17,115: +SUB [/clock] /move_base http://10.1.199.229:43933/
[rosmaster.master][INFO] 2019-08-06 18:24:17,118: +SERVICE [/move_base_patrol/get_loggers] /move_base_patrol http://10.1.199.229:36471/
[rosmaster.master][INFO] 2019-08-06 18:24:17,120: +SUB [/clock] /base_to_laser_patrol http://10.1.199.229:42031/
[rosmaster.master][INFO] 2019-08-06 18:24:17,122: +SERVICE [/move_base_patrol/set_logger_level] /move_base_patrol http://10.1.199.229:36471/
[rosmaster.master][INFO] 2019-08-06 18:24:17,124: +PUB [/tf] /base_to_laser_patrol http://10.1.199.229:42031/
[rosmaster.master][INFO] 2019-08-06 18:24:17,128: +SUB [/clock] /amcl_patrol http://10.1.199.229:43477/
[rosmaster.master][INFO] 2019-08-06 18:24:17,136: +SUB [/tf] /move_base http://10.1.199.229:43933/
[rosmaster.master][INFO] 2019-08-06 18:24:17,141: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/']
[rosmaster.master][INFO] 2019-08-06 18:24:17,142: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:24:17,143: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/']
[rosmaster.master][INFO] 2019-08-06 18:24:17,144: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:24:17,146: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/', 'http://10.1.199.229:42453/']
[rosmaster.master][INFO] 2019-08-06 18:24:17,147: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/', 'http://10.1.199.229:42453/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:24:17,148: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/', 'http://10.1.199.229:42453/', 'http://10.1.199.229:43933/']
[rosmaster.master][INFO] 2019-08-06 18:24:17,150: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/', 'http://10.1.199.229:42453/', 'http://10.1.199.229:43933/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:24:17,150: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/', 'http://10.1.199.229:42453/', 'http://10.1.199.229:43933/', 'http://10.1.199.229:42031/']
[rosmaster.master][INFO] 2019-08-06 18:24:17,152: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/', 'http://10.1.199.229:42453/', 'http://10.1.199.229:43933/', 'http://10.1.199.229:42031/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-08-06 18:24:17,152: +SUB [/clock] /move_base_patrol http://10.1.199.229:36471/
[rosmaster.master][INFO] 2019-08-06 18:24:17,153: publisherUpdate[/rosout] -> http://10.1.199.229:39087/ ['http://10.1.199.229:43197/', 'http://10.1.199.229:43813/', 'http://10.1.199.229:39767/', 'http://10.1.199.229:34611/', 'http://10.1.199.229:42453/', 'http://10.1.199.229:43933/', 'http://10.1.199.229:42031/', 'http://10.1.199.229:43477/']
